Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Malta,MLT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.37809991836548,6.19610023498535,6.10559988021851,5.72469997406006,5.37900018692017,4.68709993362427,4.00150012969971,3.65820002555847,3.39459991455078,..
Malta,MLT,Urban population,SP.URB.TOTL,391879,395713,401597,409992,420192,430220,442474,458518,475902,..
Malta,MLT,Urban population growth (annual %),SP.URB.GROW,0.497049557832315,0.973608235170595,1.47598972067765,2.06885490827702,2.45741023637283,2.35849560810573,2.80849999019216,3.56178437178253,3.72124013043989,..
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.141,94.211,94.279,94.347,94.414,94.48,94.546,94.612,94.678,..
Marshall Islands,MHL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,14.765776693821,14.4939720630646,14.8092746734619,14.9224773049355,17.5906553864479,17.8621828556061,16.4029404520988,..,..,..
Marshall Islands,MHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,494.609375,514.66357421875,538.590454101563,521.883361816406,600.805480957031,666.474243164063,642.199157714844,..,..,..
Marshall Islands,MHL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3204.45950009729,3118.24320750392,3221.61473883874,3177.88173979958,3213.83728825363,3239.13917034728,3351.78786730511,3452.17331758341,..,..
Marshall Islands,MHL,GDP (constant LCU),NY.GDP.MKTP.KN,181151300,176857400,183432300,181708100,184599600,187011700,194598100,201651800,..,..
Marshall Islands,MHL,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,GNI (constant LCU),NY.GNP.MKTP.KN,219305334.354471,207059133.5771,220081622.206494,227420698.014129,248100100,249130189.356394,254756490.031847,261201118.021884,..,..
Marshall Islands,MHL,GNI per capita (constant LCU),NY.GNP.PCAP.KN,3879.38183217121,3650.74199229684,3865.28543690496,3977.34654355845,4319.36663242744,4315.0634685441,4387.96531110006,4471.6264876292,..,..
Marshall Islands,MHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,3.4513,3.2981,..,..,..,..,..,3.339,..,..
Marshall Islands,MHL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,314.061111111111,315.094444444444,316.322222222222,317.661111111111,319.105555555556,320.75,322.544444444444,324.516666666667,..,..
Marshall Islands,MHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Rural population (% of total population),SP.RUR.TOTL.ZS,25.962,25.502,25.054,24.616,24.189,23.772,23.366,22.969,22.583,..
Marshall Islands,MHL,Scientific and technical journal articles,IP.JRN.ARTC.SC,1.48,1.49,1.33,1.19,3.59,1.39,0.72,2.31,..,..
Marshall Islands,MHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.50124539761404,-1.4618838979241,-1.38538189843574,-1.34088106397092,-1.29430817550649,-1.22381048750948,-1.16523248717065,-1.10441029155532,-1.04893446945697,..
Marshall Islands,MHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.73999977111816,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Urban population,SP.URB.TOTL,41854,42253,42673,43104,43545,44010,44492,44996,45514,..
Marshall Islands,MHL,Urban population growth (annual %),SP.URB.GROW,0.928944162860871,0.948798538106389,0.989104453621016,1.00493984922015,1.01790859167494,1.0621994678297,1.08925169067829,1.12641992007965,1.14463740064475,..
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.038,74.498,74.946,75.384,75.811,76.228,76.634,77.031,77.417,..
Mauritania,MRT,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,0.3,..,..,..,..,..,..,..
Mauritania,MRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.23916152119637,3.41784730553627,3.69250550866127,4.28468771278858,4.74324747920036,4.13082428276539,4.40315157175064,..,..,..
Mauritania,MRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,45.0135917663574,46.680347442627,52.7728424072266,56.5476760864258,54.6517639160156,44.8945274353027,48.8171310424805,..,..,..
Mauritania,MRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,48879.6142329008,49577.9375398281,50135.2390075793,50770.2569592276,51973.9633803812,51147.4197400574,51464.7022795169,51112.2349527709,52679.3865960065,..
Mauritania,MRT,GDP (constant LCU),NY.GDP.MKTP.KN,175900526000,183763302700,191390974100,199572600000,210302300000,212954021100,220401395900,225063475300,238410889200,..
Mauritania,MRT,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,32.6,..,..,..,..,..,..
Mauritania,MRT,GNI (constant LCU),NY.GNP.MKTP.KN,170981032546.181,177669924632.079,185478095880.81,191945979200,204539066618.983,209186145509.285,217293470118.897,223881541653.157,235593778779.122,..
Mauritania,MRT,GNI per capita (constant LCU),NY.GNP.PCAP.KN,47512.5748742808,47933.9906101675,48586.3490239435,48830.0833194264,50549.6419122015,50242.4492052388,50738.9878421008,50843.8161425863,52056.9165006051,..
Mauritania,MRT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,24.9,..,..,..,..,..,..
Mauritania,MRT,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,0.667,0.9784,1.0224,..,1.0673,0.9252,..,..
Mauritania,MRT,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,51.9919185819955,51.7430595349314,51.5111138029193,51.3179604221689,51.1701008361491,51.0699547390841,51.0138902948289,51.004485583805,51.0362527317548,..
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,3.49146017269817,3.59615212962065,3.70378771708548,3.81381197244591,3.92577956728437,4.03952071407781,4.15501503832347,4.27216357815077,..,..
Mauritania,MRT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,24.6925234143489,25.0436389163627,25.3980752818472,25.7631593407712,26.1422963837836,26.5369755597048,26.9475787225159,27.375123174133,27.8183289376927,..
Mauritania,MRT,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,888597,928256,969570,1012723,1057796,1104876,1154050,1205414,1258973,..
Mauritania,MRT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,79.9000015258789,..,79.5,..,73.1999969482422,..,..
Mauritania,MRT,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,12.1,..,..,..,..,..,..
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,52.507,51.6,50.694,49.797,48.911,48.038,47.176,46.328,45.493,..
Mauritania,MRT,Scientific and technical journal articles,IP.JRN.ARTC.SC,13.44,12.99,15.51,13.17,14.06,20.54,16.07,20.32,..,..
Mauritania,MRT,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.23664299367301,1.21196899533671,1.17771881818818,1.1420451569049,1.09833205999508,1.05510578321776,1.00830990389972,0.966582302717727,0.922461525506334,..
Mauritania,MRT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,0.01419,..,..
Mauritania,MRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,9.86450004577637,..,..,..,..,10.3359003067017,..,..,..
Mauritania,MRT,Urban population,SP.URB.TOTL,1709106,1793972,1882254,1973428,2067215,2163456,2262227,2363349,2466821,..
Mauritania,MRT,Urban population growth (annual %),SP.URB.GROW,4.86943291824623,4.84617291481952,4.8037838928074,4.73021371880575,4.64301587216588,4.55046522880005,4.46427832683847,4.37299545808061,4.2850596243352,..
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.493,48.4,49.306,50.203,51.089,51.962,52.824,53.672,54.507,..
Mauritius,MUS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.3078288435936,4.27675060927868,4.68303635716438,5.49399629235268,5.69995865225792,5.70678561925888,5.71872070431709,..,..,..
Mauritius,MUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,396.630218505859,398.159057617188,452.514068603516,559.505126953125,529.161376953125,553.096557617188,599.699768066406,..,..,..
Mauritius,MUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,222539.38713067,229681.787540549,236877.377958818,245302.879532156,253682.484704242,263237.680187863,273031.616154507,283142.892413912,293102.174509031,..
Mauritius,MUS,GDP (constant LCU),NY.GDP.MKTP.KN,278709218600,288453222700,298146422400,309310741100,320300773600,332593701500,345279331200,358261551200,370982646400,..
Mauritius,MUS,Gini index (World Bank estimate),SI.POV.GINI,..,38.5,..,..,..,..,36.8,..,..,..
Mauritius,MUS,GNI (constant LCU),NY.GNP.MKTP.KN,274007772326.269,297483546826.631,317972223283.706,329770702613.891,343241687822.336,355477050803.001,373729025994.896,387778079608.732,..,..
Mauritius,MUS,GNI per capita (constant LCU),NY.GNP.PCAP.KN,218785.449684182,236872.211582482,252628.979777354,261528.916353981,271851.994742881,281349.146996415,295528.375870639,306470.528884174,..,..
Mauritius,MUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.4,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Income share held by highest 10%,SI.DST.10TH.10,..,31.6,..,..,..,..,29.9,..,..,..
Mauritius,MUS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.9334,2.9813,3.1565,3.2806,3.3831,3.276,3.5152,..,..,..
Mauritius,MUS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,616.947783251232,618.661083743842,620.026108374384,621.149753694581,621.972906403941,622.400492610837,622.962068965517,623.30197044335,..,..
Mauritius,MUS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,10.7,..,..,..,..,10.9,..,..,..
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,58.556,58.668,58.778,58.889,59,59.09,59.159,59.207,59.234,..
Mauritius,MUS,Scientific and technical journal articles,IP.JRN.ARTC.SC,62.84,117.36,126.42,122.22,119.52,162.16,168.32,126.94,..,..
Mauritius,MUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.349963544112119,0.468385568434459,0.407690601070616,0.369680701541163,0.320809585874755,0.221116358495783,0.206861836319785,0.135712779966171,0.0777914734145011,..
Mauritius,MUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,0.17773,..,..,..,..,0.36636,0.34597,..,..
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.44719982147217,7.47230005264282,7.32229995727539,7.4672999382019,7.40959978103638,6.81349992752075,6.75220012664795,6.42649984359741,..,..
Mauritius,MUS,Urban population,SP.URB.TOTL,519046,519081,518842,518383,517668,516887,516481,516155,515980,..
Mauritius,MUS,Urban population growth (annual %),SP.URB.GROW,-0.107447177332841,0.00674291296022855,-0.0460535134541202,-0.0885053927473765,-0.138024115320608,-0.150982818383316,-0.0785780130389972,-0.0631393851909479,-0.0339102930676604,..
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.444,41.332,41.222,41.111,41,40.91,40.841,40.793,40.766,..
Mexico,MEX,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.70114143192768,5.84224537014961,5.94077743589878,5.63038624823093,5.79708740115166,5.61609193682671,5.51654137670994,..,..,..
Mexico,MEX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,565.129150390625,580.748474121094,617.874694824219,595.832824707031,539.0283203125,474.609893798828,494.677642822266,..,..,..
Mexico,MEX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,133932.064921849,136941.712784032,136982.041319661,139035.660923397,141835.737796285,144218.144055345,145568.532949144,147012.474476346,145205.029171386,..
Mexico,MEX,GDP (constant LCU),NY.GDP.MKTP.KN,15495333601000,16059723651000,16277187078000,16733654767000,17283855930000,17786910586800,18163652000000,18551620000000,18524608410000,..
Mexico,MEX,Gini index (World Bank estimate),SI.POV.GINI,..,48.7,..,48.7,..,46.3,..,45.4,..,..
Mexico,MEX,GNI (constant LCU),NY.GNP.MKTP.KN,15243304820536,15745664572865.1,15803642719000,16343731026634.9,16861366863562.7,17322992163120.1,17708188554982.2,18072228414331.9,17973628734159.7,..
Mexico,MEX,GNI per capita (constant LCU),NY.GNP.PCAP.KN,131753.684265036,134263.722240123,132996.888808948,135795.884215544,138368.684570911,140456.64462408,141918.322875575,143213.531675005,140886.178368578,..
Mexico,MEX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.5,1.5,1.6,..,1.5,..,..,..,..,..
Mexico,MEX,Income share held by highest 10%,SI.DST.10TH.10,..,38.9,..,39.5,..,36.9,..,36.4,..,..
Mexico,MEX,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.5093,2.5488,2.8044,2.2237,2.4174,2.5101,2.5076,2.3961,..,..
Mexico,MEX,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,22.5423792712191,22.4145271888863,22.2958589868896,22.1868857755427,22.0873677176663,21.8248263097985,21.5744877335668,21.3355771014877,21.11718921457,..
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,59.5156629542941,60.3277630597495,61.1266550065588,61.9126664780473,62.6859013863525,63.4447264590139,64.1875171686515,64.9146264050001,..,..
Mexico,MEX,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,40.2750304672682,40.34511013957,40.4308859992035,40.5342894903489,40.654058094282,40.6545662059879,40.6726650108316,40.7090420895066,40.7680543499843,..
Mexico,MEX,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,46596387,47314387,48042874,48785096,49540327,50140649,50750263,51371061,52010061,..
Mexico,MEX,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,11.1000003814697,..,16,..,16,..,..
Mexico,MEX,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,18.1,..,16.4,..,16,..,15.3,..,..
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,21.889,21.595,21.301,21.007,20.715,20.423,20.133,19.844,19.556,..
Mexico,MEX,Scientific and technical journal articles,IP.JRN.ARTC.SC,11859.26,12585.07,13295.3,14345.85,14585.58,15199.9,16004.9,16345.64,..,..
Mexico,MEX,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.0515758470426664,0.00304837502681345,-0.0552168392681196,-0.112154769826674,-0.158587879401289,-0.216385487682544,-0.266174969952926,-0.319436704089815,-0.37059476537146,..
Mexico,MEX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.47129,0.42096,0.42503,0.43549,0.42986,0.38801,0.32829,0.31223,..,..
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.1697998046875,4.88700008392334,4.91389989852905,4.80940008163452,4.31269979476929,3.85899996757507,3.41960000991821,3.28290009498596,3.48280000686646,..
Mexico,MEX,Urban population,SP.URB.TOTL,90370891,91948801,93515787,95072126,96615320,98145001,99655905,101149488,102626859,..
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,1.77446054518245,1.73096979379286,1.68983556919024,1.65055576289337,1.61014961859128,1.57086664022431,1.52773151252388,1.48761995074654,1.45001802915239,..
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.111,78.405,78.699,78.993,79.285,79.577,79.867,80.156,80.444,..
"Micronesia, Fed. Sts.",FSM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,13.0952745676041,12.3147569596767,12.1759682893753,11.8041053414345,12.5315219163895,12.590965628624,12.3515494167805,..,..,..
"Micronesia, Fed. Sts.",FSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,393.612548828125,387.873840332031,371.025238037109,360.881195068359,377.986785888672,397.153472900391,424.809783935547,..,..,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2419.65587240213,2350.49183778922,2233.64896248324,2151.27598979953,2220.75669222646,2213.9109921517,2247.91986290923,2229.05894886364,..,..
"Micronesia, Fed. Sts.",FSM,GDP (constant LCU),NY.GDP.MKTP.KN,250313400,245640500,236601500,231146000,241829300,244006200,250550900,251081200,..,..
"Micronesia, Fed. Sts.",FSM,Gini index (World Bank estimate),SI.POV.GINI,..,..,40.1,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Income share held by highest 10%,SI.DST.10TH.10,..,..,29.7,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,2.0426,..,..
"Micronesia, Fed. Sts.",FSM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,147.785714285714,149.294285714286,151.322857142857,153.494285714286,155.564285714286,157.45,159.227142857143,160.914285714286,..,..
"Micronesia, Fed. Sts.",FSM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,16,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Rural population (% of total population),SP.RUR.TOTL.ZS,77.695,77.676,77.645,77.601,77.544,77.474,77.392,77.297,77.188,..
"Micronesia, Fed. Sts.",FSM,Scientific and technical journal articles,IP.JRN.ARTC.SC,4.94,4.63,5.85,3.33,6.75,3.81,6.58,4.37,..,..
"Micronesia, Fed. Sts.",FSM,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.512664916428721,0.99164544189983,1.30951192672699,1.36817228529181,1.26684290597833,1.11406675420997,1.01604155208442,0.931194599106093,0.897564324174799,..
"Micronesia, Fed. Sts.",FSM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,8.86250019073486,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Urban population,SP.URB.TOTL,23075,23330,23680,24067,24453,24827,25199,25573,25963,..
"Micronesia, Fed. Sts.",FSM,Urban population growth (annual %),SP.URB.GROW,0.556257138107718,1.09903056444227,1.48907239824662,1.62107975344623,1.5911300230163,1.5178862853339,1.4872540556553,1.47327962209575,1.51353401514872,..
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.305,22.324,22.355,22.399,22.456,22.526,22.608,22.703,22.812,..
Moldova,MDA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.09670367836952,9.13962051272392,8.68300348520279,8.63275676965714,8.55763554573059,7.53593370318413,7.0129506289959,..,..,..
Moldova,MDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,214.982467651367,223.618957519531,231.662292480469,230.769821166992,186.436431884766,171.194107055664,191.185775756836,..,..,..
Moldova,MDA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,31923.2004106533,31739.1002392582,34618.8155747037,36371.7905985919,36535.4816425591,38586.810364687,41086.1400111721,43631.1497141951,45961.4268276619,..
Moldova,MDA,GDP (constant LCU),NY.GDP.MKTP.KN,91295022000,90756624091.9488,98964531132.8808,103912387150.647,103560918780.283,108126802399.615,113198807340.901,118068029052.948,122148788509.987,..
Moldova,MDA,Gini index (World Bank estimate),SI.POV.GINI,30.6,29.2,28.5,26.8,27,26.3,25.9,25.7,..,..
Moldova,MDA,GNI (constant LCU),NY.GNP.MKTP.KN,97646730018.8679,99412844652.3027,108481168835.406,113144951554.55,109785206308.238,114314509584.383,120019798587.599,124074618491.892,..,..
Moldova,MDA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,34144.2070284761,34766.3244755834,37947.8337769183,39603.4062740161,38731.3615690215,40794.9944451561,43561.8569198569,45850.8395420378,..,..
Moldova,MDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.2,6.2,5.8,..,..,..,..,..,..,..
Moldova,MDA,Income share held by highest 10%,SI.DST.10TH.10,24.5,23.6,23.3,22.1,22.5,22.7,21.7,22,..,..
Moldova,MDA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.6445,5.6055,5.4872,5.311,5.0036,..,4.9235,..,..,..
Moldova,MDA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,45.0659866302565,44.6293453680086,44.2042384899105,43.7976128603422,43.6856106649662,43.7033990077483,43.9337559583561,44.1854880795311,44.4157738163385,..
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,99.6909052881096,99.6430985817333,99.5470278928858,99.5210227470652,98.7400285644616,97.6127773713728,95.9751280175567,94.2644302783293,94.018880412443,..
Moldova,MDA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,63.5,..,59.2000007629395,..,..
Moldova,MDA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,8.5,7.5,6.8,4.7,5.2,4.2,4.5,3.8,..,..
Moldova,MDA,Rural population (% of total population),SP.RUR.TOTL.ZS,57.411,57.442,57.473,57.504,57.51,57.489,57.443,57.371,57.274,..
Moldova,MDA,Scientific and technical journal articles,IP.JRN.ARTC.SC,187.84,208.07,212.04,213.4,192.78,299.63,257.06,210.37,..,..
Moldova,MDA,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.00377613603879638,0.0408599596049945,0.0271495472989326,-0.00699973857784067,-0.777456032553753,-1.18468142582786,-1.77203615425287,-1.92393368114214,-1.97442066133349,..
Moldova,MDA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.33764,0.34907,0.29783,0.31105,0.30943,0.2769,0.25374,0.25498,..,..
Moldova,MDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.68219995498657,5.57779979705811,5.10430002212524,3.85640001296997,3.69420003890991,4.18499994277954,4.09759998321533,4.11269998550415,5.09899997711182,..
Moldova,MDA,Urban population,SP.URB.TOTL,1217974,1216928,1215716,1214089,1204392,1191230,1172513,1153562,1135502,..
Moldova,MDA,Urban population growth (annual %),SP.URB.GROW,-0.130623516033585,-0.0859172208445729,-0.0996446747064954,-0.133920231719311,-0.801912602568309,-1.09884885336139,-1.58370780613681,-1.62947620514833,-1.57797027448494,..
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.589,42.558,42.527,42.496,42.49,42.511,42.557,42.629,42.726,..
Monaco,MCO,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.17861030250788,2.23461650311947,2.14969459921122,2.08679176867008,2.02833339571953,1.74909550696611,1.77270229905844,..,..,..
Monaco,MCO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3532.95971679688,3396.68725585938,3710.3125,3863.57250976563,3314.17358398438,2938.53442382813,2932.421875,..,..,..
Monaco,MCO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,120259.160559627,120009.275918815,129958.261293732,137743.751674616,142976.165226152,146612.088258471,140439.424880183,147889.126725609,..,..
Monaco,MCO,GDP (constant LCU),NY.GDP.MKTP.KN,4332216000,4375538200,4795589800,5140872300,5392775000,5581522200,5391750400,5720647200,..,..
Monaco,MCO,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,16.46,13.8,..,..,..,..,..,..,..,..
Monaco,MCO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,16.9444,18,18.8076,20.1609,..,..,..,..,..,..
Monaco,MCO,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,18012,18230,18450.5,18661,18859,19035,19196,..,..,..
